symbol,gics8,hier.text_011
SPLK,45103010,7
SPLP,40201030,4
SPLS,25504040,1
SPN,10101020,4
SPNC,35101020,1
SPOK,50102010,4
SPP,10102020,0
SPPI,35201010,9
SPR,20101010,4
SPRT,45101010,7
SPSC,45101010,7
SPTN,30101020,1
SPWH,25504040,1
SPWR,45301020,4
SQBG,25203010,1
SRC,60101010,2
SRCE,40101015,3
SRCL,20201050,4
SRDX,35101010,1
SRE,55103010,0
SREV,45102010,7
SRI,25101010,4
SRLP,10102040,4
SRNE,35201010,9
SRPT,35201010,9
SRT,45102020,7
SSB,40101015,3
SSBI,40101015,3
SSD,20102010,1
SSFN,40101015,3
SSH,35101010,1
SSI,25504010,1
SSNC,45103010,7
SSNI,45103010,7
SSP,25401020,1
SSTK,45101010,1
SSY,35102020,1
SSYS,45202030,4
STAA,35101020,1
STAG,60101020,2
STAR,60101010,2
STAY,25301020,2
STBA,40101015,3
STBZ,40101015,3
STC,40301040,5
STDY,35202010,9
STFC,40301040,5
STI,40101015,3
STKS,25301040,1
STL,40101015,3
STLD,15104050,4
STLY,25201020,1
STMP,45101010,1
STON,25302020,1
STOR,60101010,2
STRA,25302010,1
STRL,20103010,4
STRM,35103010,1
STRP,50101010,1
STRS,60102030,2
STRT,25101010,7
STS,20106010,4
STT,40203010,6
STWD,40204010,10
STZ,30201020,1
SUI,60101060,2
SUM,15102010,1
SUMR,25202010,1
SUN,10102040,1
SUNS,40203010,8
SUP,25101010,4
SUPN,35202010,9
SVBI,40102010,3
SVT,20104010,4
SVU,30101030,1
SVVC,40203010,8
SWFT,20304020,4
SWK,20106020,4
SWKS,45301020,4
SWM,15105020,1
SWN,10102020,0
SWX,55102010,0
SXC,15104050,4
SXCP,15104050,4
SXE,10102040,0
SXI,20106020,4
SXT,15101050,1
SYBT,40101015,3
SYF,40202010,1
SYK,35101010,1
SYKE,45102020,7
SYMC,45103020,7
SYMX,10101020,4
SYN,35201010,9
SYNA,45301020,4
SYNC,45101010,1
SYNL,15104050,4
SYNT,45102020,7
SYPR,25101010,4
SYX,45203030,4
SYY,30101020,1
T,50101020,7
TA,25504050,1
TACO,25301040,1
TACT,45202030,4
TAHO,15104030,4
TAP,30201010,1
TAST,25301040,1
TAT,10102020,0
TAX,25302020,1
TAYD,20106020,4
TBBK,40101015,1
TBI,20202010,7
TBK,40101015,4
TBNK,40102010,3
TCAP,40203010,8
TCBI,40101015,3
TCBK,40101015,3
TCCO,45201020,7
TCI,60102020,2
TCO,60101070,2
TCON,35201010,9
TCP,10102040,0
TCPC,40203010,8
TCRD,40203010,8
TCS,25504040,1
TDC,45102010,7
TDG,20101010,4
TDS,50102010,7
TDW,10101020,4
TDY,20101010,4
TEAR,35101020,1
TECD,45203030,4
TECH,35203010,1
TEGP,10102040,0
TEN,25101010,4
TENX,35201010,9
TEP,10102040,0
TER,45301010,4
TERP,55105020,4
TESO,10101020,4
TESS,45201020,4
TEX,20106010,4
TFSL,40102010,3
TFX,35101010,1
TG,15101010,1
TGC,10102020,0
TGEN,20102010,4
TGI,20101010,4
TGT,25503020,1
TGTX,35201010,9
THC,35102020,1
THFF,40101015,3
THG,40301040,5
THLD,35201010,9
THO,25102010,4
THR,20104010,4
THRM,25101010,4
THS,30202030,1
THST,30201020,1
TICC,40203010,8
TIF,25504040,1
TIK,20101010,4
TILE,20201060,1
TIME,25401040,1
TIS,30301010,1
TISI,20201050,4
TITN,20107010,4
TIVO,45103020,1
TJX,25504010,1
TKR,20106020,4
TLF,25504010,1
TLLP,10102040,0
TLP,10102040,0
TLYS,25504010,1
TMHC,25201030,1
TMK,40301020,5
TMO,35203010,1
TMP,40101015,3
TMST,15104050,4
TMUS,50102010,7
TNAV,45103010,4
TNC,20106020,1
TNDM,35101010,1
TNET,20202010,7
TNH,15101030,1
TNXP,35201010,9
TOL,25201030,1
TOWN,40101015,3
TOWR,25101010,4
TPC,20103010,4
TPH,25201030,1
TPL,40201030,2
TPVG,40203010,8
TPX,25201020,1
TR,30202030,1
TRC,60102010,2
TRCB,40101015,3
TRCH,10102020,0
TRCO,25401020,1
TREC,15101010,1
TREE,40102010,1
TREX,20102010,1
TRGP,10102040,0
TRIP,25502020,1
TRK,25301030,1
TRMB,45203020,4
TRMK,40101015,3
TRMR,45101010,1
TRN,20106010,4
TRNO,60101020,2
TRNS,20107010,4
TROV,35201010,1
TROW,40203010,6
TROX,15101010,4
TRR,20201050,4
TRS,20106020,4
TRST,40102010,3
TRT,45301010,1
TRUE,45101010,1
TRUP,40301020,1
TRV,40301040,5
TRVN,35201010,9
TRXC,35101010,1
TSBK,40102010,3
TSC,40101015,6
TSCO,25504040,1
TSE,15101010,1
TSLA,25102010,4
TSLX,40203010,8
TSN,30202030,1
TSO,10102030,0
TSQ,25401020,1
TSRO,35201010,9
TSS,45102020,7
TST,40203040,7
TTC,20106015,4
TTEC,45102020,7
TTEK,20201050,4
TTGT,45101010,1
TTI,10101020,4
TTMI,45203020,4
TTOO,35201010,1
TTPH,35202010,9
TTS,25504030,1
TTWO,45103030,1
TUES,25503020,1
TUP,25201050,1
TWI,20106015,4
TWIN,20106010,4
TWMC,25504040,1
TWO,40204010,10
TWOU,45101010,1
TWTR,45101010,1
TWX,25401030,1
TXMD,35202010,9
TXN,45301020,4
TXRH,25301040,1
TXT,20101010,4
TYL,45103010,7
TYPE,45103010,4
TZOO,45101010,1
UAL,20302010,4
UAMY,15104020,1
UAN,15101030,1
UBA,60101070,2
UBCP,40101015,3
UBFO,40101015,3
UBNK,40102010,3
UBNT,45201020,7
UBSH,40101015,3
UBSI,40101015,3
UCBI,40101015,3
UCFC,40102010,3
UCP,25201030,1
UCTT,45301010,4
UDR,60101060,2
UE,60101070,2
UEC,10102050,4
UEIC,25201010,4
UFCS,40301040,5
UFI,25203030,1
UFPI,20102010,1
UFPT,15103020,1
UG,30302010,1
UGI,55102010,4
UHAL,20304020,5
UHS,35102020,1
UHT,60101050,1
UIHC,40301040,5
UIS,45102010,7
ULBI,20104010,4
ULTA,25504040,1
ULTI,45103010,7
UMBF,40101015,6
UMH,60101060,2
UMPQ,40101015,3
UNAM,40301040,5
UNB,40101015,3
UNF,20201070,4
UNFI,30101020,1
UNH,35102030,1
UNM,40301020,5
UNP,20304010,4
UNT,10101010,4
UNTY,40101015,3
UNXL,45203020,1
UPL,10102020,0
UPLD,45103010,7
UPS,20301010,4
UQM,25101010,4
URBN,25504010,1
URG,10102050,4
URI,20107010,4
URRE,10102050,4
USAC,10101020,4
USAK,20304020,4
USAP,15104050,4
USAT,45202030,7
USB,40101010,3
USCR,15102010,1
USDP,10102040,0
USEG,10102020,0
USG,20102010,1
USLM,15102010,1
USM,50102010,7
USNA,30302010,1
USPH,35102020,1
UTEK,45301010,4
UTHR,35201010,9
UTI,25302010,1
UTL,55103010,0
UTMD,35101020,1
UTX,20101010,4
UUU,45203010,4
UVE,40301040,5
UVSP,40101015,3
UVV,30203010,1
UWN,25301010,1
V,45102020,7
VAC,25301020,2
VAL,15101050,1
VALU,40203040,6
VAR,35101010,1
VBTX,40101015,3
VC,25101010,4
VCEL,35201010,9
VCRA,35103010,4
VCYT,35201010,9
VDSI,45103020,7
VEC,20101010,7
VECO,45301010,4
VEEV,35103010,7
VFC,25203010,1
VG,50101010,7
VGR,30203010,1
VGZ,15104030,4
VHC,45103010,7
VHI,15101050,4
VIAB,25401030,1
VICL,35201010,9
VICR,20104010,4
VII,45203010,1
VIRC,20201060,1
VIRT,40203020,6
VISI,20202010,7
VIVO,35101020,1
VKTX,35201010,9
VLGEA,30101030,1
VLO,10102030,1
VLP,10102040,0
VLY,40101015,3
VMC,15102010,1
VMI,20103010,4
VMW,45103020,7
VNCE,25203010,1
VNDA,35201010,9
VNO,60101040,2
VNOM,10102020,0
VNTV,45102020,7
VOC,10102020,0
VOXX,25101010,4
VOYA,40201020,5
VPG,45203010,4
VRA,25203010,1
VRML,35101010,1
VRNS,45103020,7
VRNT,45103010,7
VRSK,20202020,7
VRSN,45101010,1
VRTU,45102010,7
VRTV,20107010,4
VRTX,35201010,9
VSAR,35201010,9
VSAT,45201020,7
VSEC,20201070,7
VSH,45203015,4
VSI,25504040,1
VSLR,55105020,4
VSR,20201050,4
VSTM,35201010,9
VSTO,25202010,1
VTL,35201010,9
VTNR,10102030,4
VTR,60101050,1
VUZI,25201010,4
VVC,55103010,0
VVI,20201070,7
VVUS,35202010,9
VWR,35203010,1
VZ,50101020,7
W,25502020,1
WAB,20106010,4
WABC,40101015,3
WAC,40102010,10
WAFD,40102010,3
WAGE,20202010,1
WAIR,20101010,4
WAL,40101015,1
WASH,40101015,3
WAT,35203010,1
WATT,20104010,1
WBA,30101010,1
WBMD,45101010,1
WBS,40101015,3
WCC,20107010,4
WCG,35102030,1
WD,40102010,7
WDAY,45103010,7
WDC,45202030,7
WDFC,30301010,1
WDR,40203010,6
WEC,55103010,0
WEN,25301040,1
WERN,20304020,4
WES,10102040,0
WEX,45102020,7
WEYS,25501010,1
WFBI,40101015,3
WFC,40101010,3
WFM,30101030,1
WG,10101020,4
WGL,55102010,0
WGO,25102010,4
WGP,10102040,0
WHF,40203010,2
WHG,40203010,6
WHLR,60101070,2
WHR,25201040,1
WIFI,50102010,4
WIN,50101020,7
WINA,25504040,1
WIRE,20104010,4
WK,45103010,7
WLB,10102050,4
WLDN,20202020,4
WLFC,20107010,1
WLH,25201030,1
WLK,15101010,1
WLKP,15101010,1
WLL,10102020,0
WM,20201050,4
WMAR,25504040,1
WMB,10102040,0
WMC,40204010,10
WMK,30101030,1
WMLP,10102050,4
WMS,20102010,4
WMT,30101040,1
WNC,20106010,4
WNR,10102030,0
WNRL,10102040,0
WOOF,35102020,1
WOR,15104050,4
WPC,60101010,2
WPCS,45102010,4
WPG,60101070,7
WPT,10102040,0
WPX,10102020,0
WPZ,10102040,0
WR,55101010,0
WRB,40301040,5
WRE,60101010,2
WRI,60101070,2
WRLD,40202010,1
WSBC,40101015,3
WSBF,40102010,3
WSCI,20106020,4
WSFS,40102010,3
WSM,25504060,1
WSO,20107010,4
WSR,60101070,2
WST,35101020,1
WSTC,20201060,7
WSTG,45203030,7
WSTL,45201020,4
WTBA,40101015,3
WTFC,40101015,3
WTI,10102020,0
WTR,55104010,4
WTS,20106020,4
WTT,45203010,4
WTW,25302020,1
WU,45102020,1
WVVI,30201020,1
WWD,20106020,4
WWE,25401030,1
WWW,25203020,1
WY,60101080,2
WYN,25301020,2
WYNN,25301010,1
WYY,45102010,7
X,15104050,4
XBIT,35201010,9
XCO,10102020,0
XCRA,45301010,4
XEC,10102020,0
XEL,55101010,0
XENT,35202010,1
XGTI,45201020,4
XHR,60101030,2
XLNX,45301020,4
XLRN,35201010,9
XNCR,35201010,9
XOM,10102010,0
XOMA,35201010,9
XON,35201010,9
XONE,20106020,4
XOXO,45101010,1
XPL,15104040,0
XPLR,45202030,4
XPO,20301010,4
XRAY,35101020,1
XRM,20106020,1
XRX,45202030,4
XXII,30203010,1
XYL,20106020,4
Y,40301050,5
YHOO,45101010,1
YORW,55104010,4
YRCW,20304020,4
YUM,25301040,1
YUMA,10102020,0
YUME,45101010,1
Z,45101010,2
ZAGG,25201010,4
ZAIS,40203010,6
ZAYO,50101010,7
ZBRA,45203010,7
ZEN,45103010,1
ZEUS,15104050,4
ZFGN,35201010,9
ZGNX,35202010,9
ZION,40101015,3
ZIOP,35201010,9
ZIXI,45103010,7
ZN,10102020,0
ZNGA,45103030,1
ZOES,25301040,1
ZTS,35202010,1
ZUMZ,25504010,1
AFAM,35102015,1
AGTC,35201010,9
ATU,20106020,4
BDE,25202010,1
DORM,25101010,4
FRSH,25301040,1
GHC,25302010,1
HRTX,35201010,9
IMDZ,35201010,9
INFU,35102015,1
KWR,15101050,4
LIVE,25201020,1
MPO,10102020,0
ONVO,35201010,1
OZM,40203010,6
PTEN,10101010,4
XBKS,40101015,3
NYLD,55105010,4
VBIV,35201010,9
