symbol,gics8,textgics_010
GTN,25401020,9
GWR,20304010,9
GXP,55101010,9
H,25301020,9
HA,20302010,9
HABT,25301040,9
HAE,35101020,9
HAIN,30202030,9
HAS,25202010,9
HAWK,45102020,9
HBI,25203010,9
HCA,35102020,9
HCLP,10101020,9
HCSG,20201070,9
HD,25504030,9
HE,55101010,9
HEAR,25201010,9
HELE,25201040,9
HIBB,25504040,9
HL,15104045,9
HLS,35102020,9
HLT,25301020,9
HLTH,35102015,9
HMTV,25401020,9
HNI,20201060,9
HNRG,10102050,9
HOFT,25201020,9
HOG,25102020,9
HOLX,35101010,9
HOS,10101020,9
HOV,25201030,9
HP,10101010,9
HQY,35102030,9
HRB,25302020,9
HRL,30202030,9
HSII,20202010,9
HSKA,35202010,9
HSNI,25502020,9
HSY,30202030,9
HTGM,35103010,9
HTLD,20304020,9
HTM,55105020,9
HTZ,20304020,9
HUBG,20301010,9
HVT,25504060,9
HYH,35101020,9
HZO,25504040,9
IBKR,40203020,9
IBP,25201030,9
ICCC,35201010,9
ICON,25203010,9
IDA,55101010,9
IDXX,35101010,9
IFF,15101050,9
IFON,45201020,9
ILMN,35203010,9
IMKTA,30101030,9
INGN,35101010,9
INGR,30202010,9
INVT,45201020,9
IPAR,30302010,9
IPDN,45101010,9
IPHS,15101050,9
IPI,15101030,9
IRBT,25201040,9
IRIX,35101010,9
IRMD,35101010,9
ISCA,25301030,9
ISIG,25401010,9
ISRG,35101010,9
IVC,35101010,9
JACK,25301040,9
JAKK,25202010,9
JBLU,20302010,9
JBSS,30202030,9
JCP,25503010,9
JJSF,30202030,9
JMBA,25301040,9
JNJ,35202010,9
JVA,30202030,9
JWN,25503010,9
JYNT,35102020,9
K,30202030,9
KAR,20201070,9
KATE,25203010,9
KBAL,20201060,9
KBAL,20201060,9
KBH,25201030,9
KCG,40203020,9
KIRK,25504060,9
KMB,30301010,9
KMX,25504050,9
KND,35102020,9
KNL,20201060,9
KNX,20304020,9
KO,30201030,9
KONA,25301040,9
KOSS,25201010,9
KR,30101030,9
KSS,25503010,9
KSU,20304010,9
KTWO,35101010,9
LABL,20201010,9
LAD,25504050,9
LAMR,60101080,9
LANC,30202030,9
LB,25504010,9
LBY,25201050,9
LC,40202010,9
LCI,35202010,9
LCUT,25201050,9
LDR,35102015,9
LE,25502020,9
LEU,10102050,9
LFVN,30302010,9
LGIH,25201030,9
LINC,25302010,9
LL,25504030,9
LMAT,35101010,9
LNCE,30202030,9
LNDC,30202030,9
LNG,10102040,9
LOCO,25301040,9
LOPE,25302010,9
LOV,45101010,9
LOW,25504030,9
LPG,10102040,9
LPNT,35102020,9
LQ,25301020,9
LRAD,45203010,9
LRN,25302010,9
LTRPA,25502020,9
LUB,25301040,9
LUK,40201030,9
LUV,20302010,9
LVNTA,25502020,9
LVS,25301010,9
LWAY,30202030,9
LYV,25401030,9
LZB,25201020,9
M,25503010,9
MAR,25301020,9
MARA,20202020,9
MARK,45101010,9
MAS,20102010,9
MASI,35101010,9
MAT,25202010,9
MATX,20303010,9
MBII,15101030,9
MBUU,25202010,9
MC,40203020,9
MCD,25301040,9
MCRI,25301010,9
MCS,25301020,9
MD,35102015,9
MDC,25201030,9
MDLZ,30202030,9
MDP,25401040,9
MDVX,35101010,9
MDXG,35201010,9
MED,30302010,9
MEET,45101010,9
MGCD,35101010,9
MGM,25301010,9
MGPI,30201020,9
MHK,25201020,9
MHO,25201030,9
MIK,25504040,9
MJN,30202030,9
MKC,30202030,9
MKTX,40203040,9
MLHR,20201060,9
MLP,60102030,9
MLR,20106010,9
MMSI,35101020,9
MNGA,20201050,9
MNI,25401040,9
MNRO,25504050,9
MNST,30201030,9
MO,30203010,9
MOH,35102030,9
MON,15101030,9
MOS,15101030,9
MOV,25203010,9
MPX,25202010,9
MRTN,20304020,9
MSB,15104050,9
MSCI,40203040,9
MSG,25401030,9
MSN,25201010,9
MSON,35101010,9
MTEX,30302010,9
MTH,25201030,9
MTW,20106010,9
MUSA,25504050,9
MYCC,25301030,9
MYOS,30302010,9
NAII,30302010,9
NAME,45101010,9
NATH,25301040,9
NAUH,25302010,9
NAVI,40202010,9
NBY,35202010,9
NC,25201040,9
NCLH,25301020,9
NCMI,25401010,9
NDLS,25301040,9
NEM,15104030,9
NEO,35203010,9
NEOG,35101020,9
NEP,55105020,9
NEU,15101050,9
NEWM,25401040,9
NFLX,25502020,9
NGVC,30101030,9
NHC,35102020,9
NHTC,30302010,9
NICK,40202010,9
NKE,25203020,9
NLS,25202010,9
NSC,20304010,9
NSTG,35203010,9
NTN,25401030,9
NTRI,25502020,9
NURO,35101010,9
NUS,30302010,9
NUTR,30302010,9
NUVA,35101010,9
NVDA,45301020,9
NVEC,45301020,9
NVFY,25201020,9
NVR,25201030,9
NWHM,25201030,9
NWY,25504010,9
NXST,25401020,9
NXTM,35101010,9
NYNY,25301010,9
NYT,25401040,9
OCIP,15101010,9
OCN,40102010,9
ODC,30301010,9
ODFL,20304020,9
ODP,25504040,9
OI,15103010,9
OMCL,35103010,9
OME,30202030,9
OMEX,20201070,9
OPGN,35201010,9
OSTK,25502020,9
OSUR,35101020,9
OUT,60101080,9
OXM,25203010,9
P,45101010,9
PACB,35203010,9
PAHC,35202010,9
PANL,20303010,9
PBH,35202010,9
PBPB,25301040,9
PCLN,25502020,9
PCO,20202020,9
PDCO,35102010,9
PDLI,35201010,9
PEGI,55105020,9
PEIX,10102030,9
PENN,25301010,9
PEP,30201030,9
PERF,25504040,9
PERY,25203010,9
PETS,25502020,9
PF,30202030,9
PG,30301010,9
PGEM,20102010,9
PGTI,20102010,9
PHM,25201030,9
PHMD,35101010,9
PICO,40201030,9
PII,25202010,9
PIR,25504060,9
PKD,10101010,9
PLCE,25504010,9
PLT,45201020,9
PM,30203010,9
PMC,35102010,9
PMD,35102015,9
PNK,25301010,9
PNM,55101010,9
PNRA,25301040,9
PNW,55101010,9
PODD,35101010,9
POST,30202030,9
PPC,30202030,9
PRAA,40202010,9
PRMW,30201030,9
PRPH,35202010,9
PRSS,25502020,9
PRTS,25502020,9
PSMT,30101040,9
PTSI,20304020,9
PVH,25203010,9
PZZA,25301040,9
QDEL,35101020,9
QRHC,20201050,9
QVCA,25502020,9
RAD,30101010,9
RAI,30203010,9
RAIL,20106010,9
RATE,45101010,9
RAVE,25301040,9
RCII,25504020,9
RCKY,25203020,9
RCL,25301020,9
RDC,10101010,9
RDNT,35102015,9
REED,30201030,9
REGI,10102030,9
RELV,30302010,9
RESN,45201020,9
REV,30302010,9
REX,10102030,9
RGC,25401030,9
RGLD,15104030,9
RGR,25202010,9
RGS,25302020,9
RH,25504060,9
RHP,60101030,9
RIBT,30202030,9
RICK,25301030,9
RKDA,30202010,9
RL,25203010,9
RLGT,20301010,9
RLH,25301020,9
RLJE,25401030,9
RLOG,20303010,9
RMAX,60102040,9
RMCF,30202030,9
RMD,35101010,9
ROKA,35101010,9
ROL,20201050,9
ROST,25504010,9
ROX,30201020,9
RRGB,25301040,9
RSG,20201050,9
RT,25301040,9
RTIX,35101020,9
RTK,15105010,9
RUSHA,20107010,9
RUTH,25301040,9
RVP,35101020,9
RWC,45201020,9
SAFM,30202030,9
SAH,25504050,9
SAIA,20304020,9
SALE,45101010,9
SALM,25401020,9
SAM,30201010,9
SANW,30202010,9
SAVE,20302010,9
SBGI,25401020,9
SBH,25504040,9
SBUX,25301040,9
SC,40202010,9
SCCO,15104025,9
SCHL,25401040,9
SCI,25302020,9
SCS,20201060,9
SCSS,25504060,9
SCVL,25504010,9
SDPI,10101020,9
SEAS,25301030,9
SEB,30202030,9
SEM,35102020,9
SENEA,30202030,9
SERV,25302020,9
SFLY,25502020,9
SFM,30101030,9
SFS,30101030,9
SGA,25401020,9
SGC,25203010,9
SGM,40102010,9
SGMS,25301010,9
SGRP,25401010,9
SHAK,25301040,9
SHLD,25503010,9
SHOO,25203020,9
SHOS,25504030,9
SHW,15101050,9
SIEN,35101020,9
SINO,20305030,9
SIRI,25401025,9
SIX,25301030,9
SJM,30202030,9
SJW,55104010,9
SKX,25203020,9
SKY,25201030,9
SKYW,20302010,9
SLM,40202010,9
SLP,35103010,9
SMED,35102015,9
SMG,15101030,9
SMRT,25504010,9
SNAK,30202030,9
SNI,25401020,9
SNMX,15101050,9
SNOW,25301030,9
SONC,25301040,9
SPB,30301010,9
SPEX,20202020,9
SPLS,25504040,9
SPNC,35101020,9
SPTN,30101020,9
SPWH,25504040,9
SQBG,25203010,9
SSI,25504010,9
SSP,25401020,9
SSY,35102020,9
STAA,35101020,9
STAY,25301020,9
STKS,25301040,9
STLY,25201020,9
STMP,45101010,9
STON,25302020,9
STRA,25302010,9
STRP,50101010,9
STS,20106010,9
STZ,30201020,9
SUM,15102010,9
SUMR,25202010,9
SUN,10102040,9
SVU,30101030,9
SWFT,20304020,9
SXC,15104050,9
SXCP,15104050,9
SXT,15101050,9
SYY,30101020,9
TA,25504050,9
TACO,25301040,9
TAHO,15104030,9
TAP,30201010,9
TAST,25301040,9
TAX,25302020,9
TDW,10101020,9
TEAR,35101020,9
TGT,25503020,9
THC,35102020,9
THO,25102010,9
THS,30202030,9
THST,30201020,9
TIF,25504040,9
TILE,20201060,9
TIME,25401040,9
TIS,30301010,9
TJX,25504010,9
TLF,25504010,9
TLYS,25504010,9
TMHC,25201030,9
TMUS,50102010,9
TNDM,35101010,9
TNH,15101030,9
TOL,25201030,9
TPH,25201030,9
TPX,25201020,9
TR,30202030,9
TRCO,25401020,9
TREC,15101010,9
TREX,20102010,9
TRIP,25502020,9
TRK,25301030,9
TROX,15101010,9
TRUP,40301020,9
TRXC,35101010,9
TSCO,25504040,9
TSN,30202030,9
TSQ,25401020,9
TTOO,35201010,9
TTS,25504030,9
TTWO,45103030,9
TUES,25503020,9
TUP,25201050,9
TWMC,25504040,9
TWTR,45101010,9
TWX,25401030,9
TXRH,25301040,9
TZOO,45101010,9
UAL,20302010,9
UAMY,15104020,9
UAN,15101030,9
UCP,25201030,9
UEC,10102050,9
UFI,25203030,9
UG,30302010,9
UHS,35102020,9
ULTA,25504040,9
UNF,20201070,9
UNFI,30101020,9
UNP,20304010,9
UPS,20301010,9
URBN,25504010,9
URG,10102050,9
URRE,10102050,9
USAK,20304020,9
USCR,15102010,9
USNA,30302010,9
USPH,35102020,9
UTI,25302010,9
UTMD,35101020,9
UUU,45203010,9
UVV,30203010,9
UWN,25301010,9
VAC,25301020,9
VALU,40203040,9
VFC,25203010,9
VGZ,15104030,9
VIAB,25401030,9
VIRC,20201060,9
VIRT,40203020,9
VIVO,35101020,9
VLGEA,30101030,9
VMC,15102010,9
VNCE,25203010,9
VRA,25203010,9
VSI,25504040,9
VSTO,25202010,9
VUZI,25201010,9
W,25502020,9
WAC,40102010,9
WAGE,20202010,9
WATT,20104010,9
WBA,30101010,9
WBMD,45101010,9
WCG,35102030,9
WDFC,30301010,9
WEN,25301040,9
WERN,20304020,9
WEYS,25501010,9
WFM,30101030,9
WGO,25102010,9
WHG,40203010,9
WHR,25201040,9
WINA,25504040,9
WLB,10102050,9
WLH,25201030,9
WLKP,15101010,9
WMAR,25504040,9
WMK,30101030,9
WMLP,10102050,9
WMT,30101040,9
WOOF,35102020,9
WR,55101010,9
WRLD,40202010,9
WSM,25504060,9
WTR,55104010,9
WTW,25302020,9
WVVI,30201020,9
WWE,25401030,9
WWW,25203020,9
WYN,25301020,9
WYNN,25301010,9
XOXO,45101010,9
XPL,15104040,9
XPLR,45202030,9
XRAY,35101020,9
XXII,30203010,9
YHOO,45101010,9
YORW,55104010,9
YRCW,20304020,9
YUM,25301040,9
Z,45101010,9
ZAGG,25201010,9
ZAIS,40203010,9
ZEN,45103010,9
ZNGA,45103030,9
ZOES,25301040,9
ZTS,35202010,9
ZUMZ,25504010,9
AFAM,35102015,9
BDE,25202010,9
FRSH,25301040,9
GHC,25302010,9
INFU,35102015,9
LIVE,25201020,9
NYLD,55105010,9
