symbol,gics8,kmeans.text_011
PLBC,40101015,7
PMBC,40101015,7
PNC,40101015,7
PNFP,40101015,7
PPBI,40101015,7
PRK,40101015,7
PROV,40102010,7
PSTB,40101015,7
PVTB,40101015,7
PWOD,40101015,7
QCRH,40101015,7
RBCAA,40101015,7
RBPAA,40101015,7
RF,40101015,7
RNST,40101015,7
RVSB,40102010,7
SAL,40101015,7
SASR,40101015,7
SBCF,40101015,7
SBCP,40101015,7
SBFG,40101015,7
SBNY,40101015,7
SBSI,40101015,7
SFBS,40101015,7
SFNC,40101015,7
SFST,40101015,7
SGBK,40101015,7
SHBI,40101015,7
SIFI,40102010,7
SIVB,40101015,7
SLCT,40101015,7
SMMF,40101015,7
SNBC,40101015,7
SNV,40101015,7
SONA,40101015,7
SRCE,40101015,7
SSB,40101015,7
SSBI,40101015,7
SSFN,40101015,7
STBZ,40101015,7
STI,40101015,7
STL,40101015,7
SVBI,40102010,7
SYBT,40101015,7
SYF,40202010,7
TBBK,40101015,7
TBK,40101015,7
TBNK,40102010,7
TCBI,40101015,7
TCBK,40101015,7
TFSL,40102010,7
THFF,40101015,7
TMP,40101015,7
TOWN,40101015,7
TRCB,40101015,7
TREE,40102010,7
TRMK,40101015,7
TRST,40102010,7
TSBK,40102010,7
TSC,40101015,7
UBCP,40101015,7
UBFO,40101015,7
UBNK,40102010,7
UBSH,40101015,7
UBSI,40101015,7
UCBI,40101015,7
UCFC,40102010,7
UMPQ,40101015,7
UNB,40101015,7
UNTY,40101015,7
USB,40101010,7
UVSP,40101015,7
VBTX,40101015,7
VLY,40101015,7
WABC,40101015,7
WAFD,40102010,7
WAL,40101015,7
WASH,40101015,7
WBS,40101015,7
WFBI,40101015,7
WFC,40101010,7
WSBC,40101015,7
WSBF,40102010,7
WSFS,40102010,7
WTBA,40101015,7
WTFC,40101015,7
ZION,40101015,7
XBKS,40101015,7
AAME,40301030,8
AEL,40301020,8
AET,35102030,8
AFG,40301030,8
AFH,40301040,8
AFL,40301020,8
AFSI,40301040,8
AIG,40301030,8
AIZ,40301030,8
AJG,40301010,8
ALL,40301040,8
ALLY,40202010,8
AMP,40203010,8
AMSF,40301040,8
ANAT,40301030,8
ANTM,35102030,8
BRO,40301010,8
BWINB,40301040,8
CBZ,20202020,8
CI,35102030,8
CIA,40301020,8
CINF,40301040,8
CNA,40301040,8
CNO,40301020,8
CNXR,35103010,8
DGICA,40301040,8
EBIX,45103010,8
EHTH,40301010,8
EIG,40301040,8
EMCI,40301040,8
ERIE,40301040,8
EXLS,45102020,8
FAC,40301040,8
FAF,40301040,8
FDEF,40102010,8
FFG,40301020,8
FGL,40301020,8
FNF,40301040,8
FNFV,40201030,8
FNHC,40301040,8
GNW,40301020,8
GTS,35102030,8
GWGH,40201040,8
HALL,40301040,8
HCHC,20103010,8
HCI,40301040,8
HIG,40301030,8
HIIQ,40301010,8
HMN,40301030,8
HRG,30301010,8
HRTG,40301040,8
HUM,35102030,8
IHC,40301020,8
IPCC,40301040,8
KINS,40301040,8
KMPR,40301030,8
L,40301030,8
LNC,40301020,8
LTS,40203020,8
MBI,40301040,8
MCY,40301040,8
MET,40301020,8
MKL,40301040,8
MTG,40102010,8
NAVG,40301040,8
NGHC,40301030,8
NHLD,40203020,8
NMIH,40102010,8
NWLI,40301020,8
ORI,40301040,8
PFG,40301020,8
PGR,40301040,8
PIH,40301040,8
PRA,40301040,8
PRI,40301020,8
PRU,40301020,8
RDN,40102010,8
RGA,40301050,8
RLI,40301040,8
SAFT,40301040,8
SIGI,40301040,8
SNC,40301040,8
SNFCA,40102010,8
STBA,40101015,8
STC,40301040,8
STFC,40301040,8
THG,40301040,8
TMK,40301020,8
TNET,20202010,8
TRV,40301040,8
UFCS,40301040,8
UHAL,20304020,8
UIHC,40301040,8
UNAM,40301040,8
UNM,40301020,8
UVE,40301040,8
VOYA,40201020,8
VRSK,20202020,8
WRB,40301040,8
Y,40301050,8
ABBV,35201010,9
ABIO,35201010,9
ACAD,35201010,9
ACHN,35201010,9
ACOR,35201010,9
ACRX,35202010,9
ADMA,35201010,9
ADMP,35202010,9
ADMS,35201010,9
ADRO,35201010,9
ADXS,35201010,9
AERI,35202010,9
AGEN,35201010,9
AGIO,35201010,9
AGRX,35202010,9
AKAO,35202010,9
AKBA,35201010,9
ALDR,35201010,9
ALDX,35201010,9
ALIM,35202010,9
ALNY,35201010,9
ALXN,35201010,9
AMAG,35201010,9
AMGN,35201010,9
AMPE,35202010,9
AMPH,35202010,9
AMRI,35203010,9
ANIK,35101020,9
ANIP,35202010,9
ANTH,35201010,9
APRI,35202010,9
ARAY,35101010,9
ARDM,35202010,9
ARDX,35201010,9
ARNA,35201010,9
ARQL,35201010,9
ARRY,35201010,9
ARWR,35201010,9
ASMB,35202010,9
AST,35201010,9
ATHX,35201010,9
ATNM,35201010,9
ATRA,35201010,9
ATRS,35101020,9
AVEO,35201010,9
BAX,35101010,9
BCLI,35201010,9
BCRX,35201010,9
BDSI,35202010,9
BIIB,35201010,9
BIOC,35201010,9
BLCM,35201010,9
BLPH,35101010,9
BLUE,35201010,9
BMRN,35201010,9
BMY,35202010,9
BPMC,35201010,9
BPTH,35202010,9
BTX,35201010,9
CALA,35201010,9
CAPN,35101010,9
CAPR,35201010,9
CARA,35201010,9
CASI,35201010,9
CBAY,35202010,9
CBLI,35201010,9
CBMG,35201010,9
CDTX,35201010,9
CELG,35201010,9
CEMP,35202010,9
CERU,35201010,9
CFRX,35201010,9
CHRS,35201010,9
CLDX,35201010,9
CLRB,35201010,9
CLSN,35201010,9
CLVS,35201010,9
CMRX,35201010,9
CNAT,35201010,9
CNCE,35201010,9
COLL,35202010,9
CORI,35202010,9
CORT,35202010,9
CPRX,35201010,9
CRBP,35201010,9
CRIS,35201010,9
CRMD,35201010,9
CTIC,35201010,9
CTLT,35202010,9
CTRV,35202010,9
CTSO,35101010,9
CUR,35201010,9
CYCC,35201010,9
CYTK,35201010,9
CYTR,35201010,9
CYTX,35201010,9
DEPO,35202010,9
DERM,35202010,9
DRNA,35201010,9
DRRX,35202010,9
DVAX,35201010,9
EBIO,35201010,9
EBS,35201010,9
ECYT,35202010,9
EGLT,35202010,9
EGRX,35201010,9
ENTA,35201010,9
ENZ,35203010,9
EPZM,35201010,9
ESPR,35201010,9
EVOK,35202010,9
EXAS,35201010,9
EXEL,35201010,9
FATE,35201010,9
FBIO,35201010,9
FCSC,35201010,9
FGEN,35201010,9
FHCO,30302010,9
FLKS,35202010,9
FLXN,35201010,9
FMI,35201010,9
FOLD,35201010,9
FPRX,35201010,9
GALE,35201010,9
GALT,35201010,9
GERN,35201010,9
GHDX,35201010,9
GILD,35201010,9
GMED,35101010,9
GNCA,35201010,9
GNVC,35201010,9
GTXI,35201010,9
HALO,35201010,9
HEB,35201010,9
HSGX,35201010,9
HTBX,35201010,9
IBIO,35201010,9
ICAD,35103010,9
ICPT,35201010,9
IDRA,35201010,9
IGC,35202010,9
IMGN,35201010,9
IMMU,35201010,9
IMMY,35202010,9
IMNP,35201010,9
IMUC,35201010,9
INCR,35203010,9
INCY,35201010,9
INFI,35201010,9
INO,35201010,9
INSM,35201010,9
INSY,35201010,9
IRWD,35201010,9
ISR,35201010,9
ITCI,35202010,9
ITEK,35201010,9
JAGX,35202010,9
JNP,35202010,9
JUNO,35201010,9
KERX,35201010,9
KIN,35201010,9
KITE,35201010,9
KMPH,35202010,9
KOOL,35101010,9
KPTI,35201010,9
LBIO,35201010,9
LGND,35201010,9
LH,35102015,9
LIFE,35201010,9
LJPC,35201010,9
LOXO,35201010,9
LPCN,35202010,9
LXRX,35201010,9
MDCO,35202010,9
MEIP,35201010,9
MGNX,35201010,9
MNKD,35201010,9
MNOV,35201010,9
MNTA,35201010,9
MRNS,35202010,9
MRTX,35201010,9
MYGN,35201010,9
NAVB,35201010,9
NBIX,35201010,9
NEOT,35201010,9
NKTR,35202010,9
NLNK,35201010,9
NNVC,35201010,9
NVAX,35201010,9
NVIV,35101010,9
NVRO,35101010,9
NVTA,35201010,9
OCRX,35202010,9
OCUL,35202010,9
OGEN,35201010,9
OGXI,35201010,9
OHRP,35201010,9
OMED,35201010,9
OMER,35202010,9
ONCE,35201010,9
ONTX,35201010,9
OPHT,35201010,9
OPK,35201010,9
OPXA,35201010,9
OREX,35202010,9
OTIC,35201010,9
OVAS,35201010,9
PBYI,35201010,9
PCRX,35202010,9
PETX,35202010,9
PFE,35202010,9
PFNX,35201010,9
PGNX,35201010,9
PPHM,35201010,9
PRAH,35203010,9
PRTO,35201010,9
PSDV,35203010,9
PTIE,35202010,9
PTLA,35201010,9
PTN,35201010,9
PTX,35202010,9
RARE,35201010,9
REGN,35201010,9
REPH,35201010,9
RGEN,35201010,9
RGLS,35201010,9
RIGL,35201010,9
RMTI,35101010,9
RNN,35201010,9
RPRX,35202010,9
RTRX,35201010,9
RVNC,35202010,9
RXDX,35201010,9
RXII,35201010,9
SAGE,35201010,9
SCLN,35202010,9
SCMP,35202010,9
SCYX,35202010,9
SGEN,35201010,9
SGMO,35201010,9
SGYP,35201010,9
SNSS,35201010,9
SPHS,35201010,9
SPPI,35201010,9
SRNE,35201010,9
SRPT,35201010,9
SSH,35101010,9
STDY,35202010,9
SUPN,35202010,9
SYN,35201010,9
TCON,35201010,9
TECH,35203010,9
TENX,35201010,9
TGTX,35201010,9
THLD,35201010,9
TNXP,35201010,9
TROV,35201010,9
TRVN,35201010,9
TSRO,35201010,9
TTPH,35202010,9
TXMD,35202010,9
UTHR,35201010,9
VCEL,35201010,9
VCYT,35201010,9
VICL,35201010,9
VKTX,35201010,9
VNDA,35201010,9
VRML,35101010,9
VRTX,35201010,9
VSAR,35201010,9
VSTM,35201010,9
VTL,35201010,9
VVUS,35202010,9
XBIT,35201010,9
XENT,35202010,9
XLRN,35201010,9
XNCR,35201010,9
XOMA,35201010,9
ZFGN,35201010,9
ZGNX,35202010,9
ZIOP,35201010,9
AGTC,35201010,9
HRTX,35201010,9
IMDZ,35201010,9
ONVO,35201010,9
VBIV,35201010,9
AB,40203010,10
ABDC,40203010,10
ACSF,40203010,10
AINV,40203010,10
AMG,40203010,10
APAM,40203010,10
APO,40203010,10
ARCC,40203010,10
ARES,40203010,10
BEN,40203010,10
BK,40203010,10
BKCC,40203010,10
BLK,40203010,10
BX,40203010,10
CG,40203010,10
CMFN,40203010,10
CNS,40203010,10
CODI,40201030,10
COWN,40203020,10
CPTA,40203010,10
CSWC,40203010,10
DHIL,40203010,10
EV,40203010,10
EVR,40203020,10
FBRC,40203020,10
FDUS,40203010,10
FIG,40203010,10
FII,40203010,10
FSAM,40203010,10
FSC,40203010,10
FSFR,40203010,10
FSIC,40203010,10
GAIN,40203010,10
GBDC,40203010,10
GBL,40203010,10
GLAD,40203010,10
GROW,40203010,10
GS,40203020,10
GSBD,40203010,10
GSVC,40203010,10
HCAP,40203010,10
HNNA,40203010,10
HRZN,40203010,10
HTGC,40203010,10
IFMI,40203030,10
IVZ,40203010,10
JMP,40203030,10
JNS,40203010,10
KCAP,40203010,10
LM,40203010,10
MAIN,40203010,10
MCC,40203010,10
MDLY,40203010,10
MN,40203010,10
MRCC,40203010,10
MS,40203020,10
MVC,40203010,10
NEWS,40201040,10
NEWT,40203010,10
NMFC,40203010,10
NTRS,40203010,10
OAK,40203010,10
OFS,40203010,10
OHAI,40203010,10
OPY,40203020,10
PFLT,40203010,10
PJC,40203020,10
PNNT,40203010,10
PSEC,40203010,10
RAND,40203010,10
RJF,40203020,10
SAMG,40203010,10
SAR,40203010,10
SCM,40203010,10
SEIC,40203010,10
SF,40203020,10
SFE,40203010,10
SLRC,40203010,10
STT,40203010,10
SUNS,40203010,10
SVVC,40203010,10
TCAP,40203010,10
TCPC,40203010,10
TCRD,40203010,10
TICC,40203010,10
TPVG,40203010,10
TROW,40203010,10
TSLX,40203010,10
UMBF,40101015,10
WDR,40203010,10
WHF,40203010,10
OZM,40203010,10
